Column1,제품,age,skintype,review
95,드링크업 오버나이트 수분 마스크,29,복합성,크게 느껴지는 효과는 없지만 눈에 안 보이면 간절히 찾게 되는 제품이다 쫀득쫀득한 크림 제형으로 밤에 기초를 간단하게 하고 바르고 자면 다음날 결 좋은 피부를 만날 수 있다 화장이 잘 먹는 건 덤이다 수분 마스크라는 기능에 충실하며 이게 가장 유용하다 싶었을 때는 너무 피곤해서 기초 여러 개 바르기 귀찮을 때 이것만 슥 바르고 자도 다음날 건강한 상태의 피부로 다닐 수 있어서 좋았다 향도 좋아하는 향은 아니지만 거슬리지 않았고 각질도 어느 정도 정리가 되는 느낌이었다 단점은 가격이다 외국에서는 분명 이 정도 가격은 아니었던 것 같은데 한국에서 상당히 비싸다 면세점이나 세포라를 이용하는 걸 추천한다 한국 가격으로 살 제품까진 아니다 
96,드링크업 오버나이트 수분 마스크,29,민감성,바르고 자면 아침까지도 영양감 듬뿍 올라와있당 너무 좋당
97,드링크업 오버나이트 수분 마스크,27,중성,음 어 평점으로 말해드릴께요
98,드링크업 오버나이트 수분 마스크,30,건성,향은 달달한 복숭아향 완전 좋아하는 향이라 애용중입니다 건조할때 듬뿍 바르고 자고인나면 꿀피부됨 
99,드링크업 오버나이트 수분 마스크,32,복합성,요 며칠 잠을 못자서 얼굴이 푸석푸석했는데 밤에 바르고 아침에 일어나니 피부 속이 탱탱한게 피부를 만져보니까 촉촉한게 너무 좋았어오 수면부족으로 다크써클은 있지만 피부는 촉촉해서 화장을 잘먹는 완전 강추 작은거 샀는데 얼른 큰통 주문해야겠어요
100,첵스 앤 밸런스,35,복합성,솔직히 클렌징폼에 그렇게 민감한 편이 아니라서 뭘 써도 트러블이 나거나 그런 피부는 아닙니다 다만 이제품이 제가 지금 까지 썼던 제품 중 거품 제형이 가장 맘에 들어서 사용하고 있습니다 쫀쫀하면서도 피부에 밀착되는 느낌입니다 
101,첵스 앤 밸런스,33,복합성,트러블메이커들 이거 왜안써요 빨리 달려가서 사요 마스크때문에 턱 트러블 엄청 올라와서 귀찮음을 무릅쓰고 이거 매일매일 썼는디 트러블 거의 다 들어갔어요 압출해줘야할건 그래도 압출해줘야하지만 붉은기 염증은 거의 다 가라앉는듯 소독약 냄새같은거 나는게 좀 단점이긴 하지만 전 약냄새 풀냄새 좋아하는 변태라 이거마저도 장점
102,첵스 앤 밸런스,36,민감성,세정력이 너무 좋아요 씻고나면 뽀드득 
103,첵스 앤 밸런스,21,복합성,세정력 좋아서 이걸로 웬만한 화장이 다 지워짐 예민한 피부인데 몇통째 별탈 없이 잘 쓰고 있음 이 제품으로 각질 정리나 블랙헤드 제거같은 눈에 띄는 효과를 노리기는 어렵고 그냥 무매력이 매력인 제품
104,첵스 앤 밸런스,23,복합성,민감성 피부에 쓰기에 좋은 클렌징 폼 없을까 찾아보다가 직원분의 추천으로 면세점에서 저렴하게 두개 샀어요 원가로 사기엔 가격이 부담스러울수도 있겠지만 양이 정말 많아서 오래씁니다 가격대비 용량 좋은 것 같아요 민감성 클렌징 폼은 거품이 잘 안 나는데 이 제품은 거품 부드럽게 잘 나고 세수도 부드럽게 잘 하실 수 있어요 향은 이때까지 써본 수많은 클렌징 폼에서 나는 향이랑 완전 달랐어요 좋지도 않고 나쁘지도 않은 그렇다고 딱히 끌리는 향은 또 아니고 그렇지만 저는 인공적인 향 이라고 해야하나 그런 향이 아니라서 오히려 민감성이 쓰기엔 좋고 만족하는 제품이라고 생각 합니다 
105,첵스 앤 밸런스,37,민감성,가벼운 메이크업도 깨끗하게 잘지워지고 거품도 잘나고 세정력도 좋은편 산뜻하게 지워지는 느낌 좋아하면 추천 
106,첵스 앤 밸런스,22,건성,내 피부 타입 겨울철에는 극심한 악건성이고 다른 계절에는 평범한 건성피부 나랑 맞지않는 성분을 가진 제품을 사용할경우 트러블이 올라오는 민감성피부를 가지고 있습니당 뒤에 적힌 사용설명서도 다 영어로 나와있고 해서 불안한 부분들도 있었는데요 제가 평소에 진한 화장을 좋아하고 주로 하는데도 잔여물로 남아있는 마스카라 부분을 제외하고는 잘 지워지는것 같아요 양도 많고 향도 좋아서 자주 사용할수 있을것 같아요 그리고 민감성인 제 피부에도 잘 맞고 딱히 이 제품을 사용하고 트러블이 났다는건 느끼지 못한것 같아요 그리고 이 제품은 클렌징폼만의 그런 알갱이 문지르면 거품나는 그런 알갱이가 적어서 좋았어요 알갱이 문지르냐고 나름 힘들었었는데 이 제품은 그냥 조금만 문질문질하면 금방 알갱이들이 사라져서 좋았고 거품타입보다는 크림타입이라서 얼굴에 문지르기도 편했어요 이거 쓰고 피부가 좋아졌다는 느낌도 받지는 못했지만 그렇다고 안좋아졌다느 느낌도 없었어요 쏘쏘한 제품입니당 
107,첵스 앤 밸런스,29,건성,세안 후 당기지 않아서 좋아요 백화점에서 파는 화장품들중에서는 가격대비 좋아요 피부 밸런스를 잘 잡아주는것 같아서 굳 
108,첵스 앤 밸런스,24,건성,저는 세수하고 나면 얼굴 바로 말라버리는 건성 피부에요 요새 화장을 진하게 안하고 선크림 컨실러 눈썹 립 밖에 안하고 다니니까 굳이 오일을 쓸 필요가 없더라구요 롤링해주기도 귀찮고 그래서 클렌징 워터 클렌징 폼으로 세안을 하고 있어요 피부 뒤집어짐 없이 거품도 잘나고 세정력도 좋아서 4개월간 굉장히 잘 썼어요 
109,첵스 앤 밸런스,39,건성,뽀득 뽀득 잘 닦이는 클렌징폼 세정하고 얼굴에 뭐가 남아있는 느낌이 싫으면 사용해보세요 닦고 나면 깔끔한 느낌이 좋아서 다른 클렌징폼을 못쓰겠음 
110,첵스 앤 밸런스,32,복합성,이거 면세점에서 싸게 득템했는데 인생 폼클인것 같아요 그때 2개 더 못 사온것이 한이되는 제품 일단 향이 너무 좋고 잔여감 싫어하는 저에겐 딱이에요 그렇다고 세안 후 땡길 듯 건조하지도 않고 믿고 쓰는 오리진스입니당 
111,첵스 앤 밸런스,46,건성,요거 너무 좋아요 오리진스 폼인데 선물 받았어요 생각하지도 않았는데 뽀드득하고 깨끗히 지워지네요 다시 살려고 백화점에 갔는데 오리진스 입점백화점이 생각보다 없어서 난감했어요 하지만 다시 살 기회가 있으면 꼭 구입하고싶어요 
112,첵스 앤 밸런스,28,건성,소량으로도 거품이 잘 나서 클렌징 오일이나 크림 밤을 사용한 뒤 2차 세안용으로 쓰기 좋았습니다 롤링을 꼼꼼하게 해주긴 했지만 잔여물없이 딱 말끔하게 씻긴 느낌이에요 그런데도 피부가 당기는 느낌은 없었고요 가끔 씻자마자 건조해지는 폼클제품이 있는데 이건 씻고나서 스킨 바르러 가기전까지 당김이 없어요 그리고 거품이 풍성하게 나는 점이 마음에 들어요 향이 있는듯 없어서 자극적이지도 않은 것 같고요 다만 가격대가 조금 있어서 가끔 세일을 해주면 좋을 것 같아요 
113,첵스 앤 밸런스,27,건성,세정력과 사용감이 좋은 제품입니다 이걸로 2차 세안까지 하면 필링패드 써도 묻어나오는 게 없더라구요 그리고 건조함도 없고 사용감 좋아요 
114,첵스 앤 밸런스,29,건성,인생템이에요 3통 비웠는데 너무 좋아요 보통 1통에 1년 조금 넘게 사용할 수 있어요 살균보존제가 들어가서 그런지 사용기한이 2년이나돼서 살짝 찝찝하지만 제품이 너무 좋아요 세정력 우수하고 속당김도 없어요 향은 그냥 그렇지만 건강한 향 아무튼 평생 이것만 쓰지않을까 싶네요 
115,첵스 앤 밸런스,29,건성,제가 써본 클렌징 폼 중에 최고예요 세 통 비웠습니다 양도 많아서 하나 쓰는데 일년 조금 더 걸려요 사용기한이 24개월이나 되는게 조금 찝찝하지만 속당김도 없고 거품도 잘 나요 세정력도 매우 우수해요 강추입니다 
116,첵스 앤 밸런스,33,건성,은근 오래 쓰고 가성비 좋은 폼클렌져 거품 잘 나는 편인데 마무리감이 부드러워서 뽀득뽀득 성애자인 나도 굉장히 좋았고 순한 타입 쓰시는 엄마도 좋아하셨음 첨엔 향이 부담스러웠지만 맡다보니 중독되고 이제 이 냄새 안맡으면 세수 안한거같음 
117,첵스 앤 밸런스,51,복합성,10년째 사용중 소량으로도 풍성한 거품 세안력 우수하고 향도 좋아요 전 세안후 미끄덩한 느낌을 좋아하지 않는데 뽀드득정도까진 아니여도 적당한 보습력은 있어요 오리진스의 인기품목이죠 추천해요 
118,첵스 앤 밸런스,29,건성,향도 좋고 거품도 잘나고 좋아용 하나 사면 엄청 오래씁니다
119,첵스 앤 밸런스,30,복합성, 사요 제일 큰 통을 다 쓰는데 1년이 넘게 걸렸네요 거품도 잘 나고 세안력이 좋으니 메이크업 한날에만 사용해요 
120,첵스 앤 밸런스,34,민감성,10년전쯤 뉴욕에 살았을때 자주 쓰던 제품인데요 그당시에는 굉장히 만족스럽게 사용을 잘했던 제품인데 향이 좋고 부드러운 느낌이 좋았었어요 
121,첵스 앤 밸런스,28,건성,가격이 아주 조금 부담스럽지만 세정력 향 거품양 다 적당히 맘에 들었던 제품 다른거 쓰고 있는데 요걸로 다리 돌아 갈 예정
122,첵스 앤 밸런스,27,복합성,세정력 좋고 잘지워지고 뽀득뽀득하다 약간 허한 민트 느낌이 난다 제품 사용감은 정말 좋았다 피부에 좋은 제품인지는 모르겠다 사용감은 마음에 들었던 제품 
123,첵스 앤 밸런스,32,민감성, 수부지 민감성 제 피부에는 별로였어요 성분이 별로 좋지는 않았던거 같아요 처음 하루이틀은좋아서 우와 이랬는데 휴 좁쌀이 폭팔해버렸네요 피부가 조금은 튼튼하신 분들이 쓰시면좋을거같아요 아 그리고 이 제품은 거품이 쫀쫀하고 세정력이 정말 좋아서 모닝클렌저로는 탁월하진않을거같아요 화장지우기 용 클렌저입니다 
124,첵스 앤 밸런스,30,복합성,이거 리뷰와 광고가 마치 모든 피부에 적합한듯이 소개되서 훅 해서 사봤는데 결국 안쓰게 됨 복합성인데도 쓰면 건조해지고 그건 그렇다 쳐도 이상하게 이것만 쓰면 무언가가 계속 남 진짜 매번 느끼는 거지만 클렌저는 다른 엄청난 효능 필요없고 그냥 썼을때 탈 안느끼면 그걸로 정착을 해야됨 이미 맞는 제품이 있다 싶으면 모험하지 마세요 
125,첵스 앤 밸런스,28,복합성,제 인생 클렌징폼 잘 지워지고 심지어 무기자차도 2 3번 씻으면 지워졌어요 순하고 건조하지않고 촉촉한 느낌 저는 해외에 살 때 세포라 블랙프라이데이 세일 때 대용량 쟁여서 나름 가격도 합리적이라고 생각했는데 한국에서는 가격이 좀 비싸네요 그래도 포기할 수 없으니 면세점을 노리겠습니다 
126,첵스 앤 밸런스,32,복합성,이거 쓸때 안땡기고 진짜 좋았는데 지금도 그럴지는 모르겠다
127,첵스 앤 밸런스,52,민감성,백화점에서 살수있는 제품중 이 정도 가격에 이정도 품질이면 가성비 최고죠 세정력 좋으면서 절대 건조하게 만들지 않으면서 향도 정말 좋아요 저희 신랑 세안제예요 이 좋은 거 놔두고 맨날 비누로 세수하길래 왜 이거 안쓰냐고 안좋으냐고 했더니 아끼느라 안쓴답니다 된다니까 증말 맨날 비누로 세수해서 얼굴에 각질은 허옇게 떠서 다니면서 못살아 정말 좋은 세안제예요 중복합성피부 중지성용피부 추천해드려요 
128,첵스 앤 밸런스,25,복합성,클렌징밤 급의 세정력을 기대할수는 없지만 그래도 이제까지 써본 폼클렌저 중에서는 세정력이 으뜸 그러면서도 자극이 세거나 건조한것도 아닙니다 못된 가격만 제외하면 순한 세정용으로 추천드리는 제품 
129,첵스 앤 밸런스,29,복합성,가장 좋아하는 클렌져 순하고 사용후 피부 정말 보드라워요 친구들한테도 다 추천하고 다 재구매하는 제품 
130,첵스 앤 밸런스,33,건성,20대초부터 꾸준히 사용하던 제품 다른 폼클로 많이 갈아탔다가 돌아오게됨 아이리무버로 눈가만 지워내고 이아이로 얼굴전체 씻어주면 한번에 모든 메이크업이 지워짐 그렇다고 피부에 자극도 없고 세안후에도 당김없음
